Date,Experimenter,Batch,ID,Experiment,Condition,RewardedStimulus,Program,Program Version,TSFacing,Session,Trial,StartTime,CorrectChoice,"Criterion: choose rewarded color in 17/20 trials - do not need to adhere to at least 8/10 or 9/10 per 10-trial set, just need to get 85% correct if they are over 150 trials",Time maintenance diet removed,Notes,LatencyFirstPeckToScreen
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,70,,1,7/10 correct,,,3.9
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,71,,0,,,,1.4
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,72,,0,,,,4
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,73,,1,,,,2.3
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,74,,0,,,,3.3
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,75,,1,,,,7.7
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,76,,0,,,"Looked at, got beak close to and chose not to peck rewarded stim but instead to sit on top of screen",NA
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,77,,0,,,,0.3
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,78,,0,,,,4.2
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,79,,1,,,,2.5
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,80,,-1,,,,NA
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,4,80,,0,3/10 correct,,,2.1
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,81,15:25,0,,,,6.3
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,82,,1,,,,3.1
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,83,,1,,,,2.5
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,84,,0,,,Went to water after,9.3
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,85,,0,,,Baited table,1.6
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,86,,1,,,,1.7
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,87,,0,,,,3.3
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,88,,1,,,,0.9
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,89,,1,,,,0.9
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,90,,0,5/10 correct,,,2.9
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,91,,0,,,,2.6
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,92,,1,,,,3.7
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,93,,1,,,,1
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,94,,0,,,,1.2
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,95,,0,,,,1.5
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,96,,1,,,,3.5
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,97,,2,,,,NA
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,98,,1,,,,2.4
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,99,,1,,,,2.6
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,100,,2,7/10 correct,,,NA
9-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,5,101,,2,,Returned 1600,Seemed to inhibit right after stimuli came up because he was right up against the screen and didn't peck.  But then something distracted him and he jumped away a bit,2.3
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,102,10:16,0,,Removed 0900,V2 starts with non-rewarded stim,6.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,103,,1,,,,5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,104,,1,,,,2.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,105,,0,,,,5.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,106,,1,,,,4
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,107,,0,,,,1.3
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,108,,1,,,,1.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,109,,0,,,,5.5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,110,,1,6/10 correct,,,1.5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,111,,0,,,,5.6
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,112,,2,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,113,,1,,,,1.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,114,,1,,,,2.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,115,,0,,,,6.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,116,,1,,,,5.7
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,117,,2,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,118,,1,,,,2.5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,119,,2,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,6,120,,1,8/10 correct,,,2
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,121,11:20,-1,,,V3 also starts with non-rewarded stim?,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,121,,1,,,,8.8
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,122,,0,,,Didn't peck rewarded stim,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,123,,2,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,124,,0,,,,8.5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,125,,-1,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,125,,0,,,,2.3
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,126,,1,,,,1.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,127,,1,,,,5.7
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,128,,0,,,,0.8
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,129,,0,,,,1.4
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,130,,1,5/10 correct,,,1.2
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,131,,1,,,,1.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,132,,-1,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,132,11:24,2,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,133,,1,,,,1.5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,134,,2,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,135,,1,,,,1.4
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,136,,1,,,,1.6
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,137,11:25,0,,,,2.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,7,138,,-1,,,Baited table; Took bait and went to ground,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,138,12:20,1,,,,4.5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,139,,0,,,,4.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,140,,1,8/10 correct,,,1.7
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,141,,-1,,,Wind scared him,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,141,,0,,,,1.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,142,,0,,,,2
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,143,,1,,,,2
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,144,,-1,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,144,,1,,,Teamviewer delay,1.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,145,,-1,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,145,12:21,1,,,,2.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,146,,2,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,147,,1,,,,1.8
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,148,,1,,,,7.7
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,149,,2,,,Baited table,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,150,,0,7/10 correct,,,7.9
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,151,,1,,,,3.1
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,152,,0,,,,8
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,153,,-1,,,,NA
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,153,,0,,,Baited table; wind blowing really hard,2.5
10-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,8,154,12:28,1,,Returned 1300,,4.6
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,155,13:29,-1,,Removed 1200,,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,155,,1,,,,2.8
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,156,,1,,,,8.1
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,157,,2,,,,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,158,,1,,,,1.6
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,159,,2,,,,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,160,,1,8/10 correct,,,1.6
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,161,,0,,,,9.9
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,162,,1,,,,4.6
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,163,13:32,2,,,"Looked at the screen with the heart for ~2 sec, standing close to screen, then went to ground",NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,164,,2,,,Baited table,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,165,,1,,,"Made correct choice, didn't eat",3.1
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,166,,1,,,,1.9
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,167,,2,,,,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,168,,-1,,,,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,168,,-1,,,,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,168,,1,,,Baited table,1.1
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,169,,2,,,,NA
11-Apr-19,KM,1,Mole,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,,9,170,,1,9/10 correct = 17/20 correct = 85% = PASSED,Returned 1600,,2.4
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,1,11:24,1,,Removed 1115,Pecked screen but did not eat food,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,2,,0,,,,1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,3,,-1,,,Playing with electrical tape,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,3,,-1,,,Playing with electrical tape,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,3,,-1,,,Playing with electrical tape,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,3,,-1,,,Playing with electrical tape,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,3,,1,,,,2.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,4,,0,,,,8.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,5,,1,,,,1.4
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,6,,0,,,,1.6
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,7,,-1,,,,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,7,,1,,,,1.4
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,8,,1,,,,6.5
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,9,,0,,,,1.7
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,10,,1,6/10 correct,,,0.3
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,11,,0,,,,4.6
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,12,,1,,,,0
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,13,,0,,,,1.2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,14,,-1,,,,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,1,14,,0,,,,0.5
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,15,13:18,1,,,,6.6
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,16,,2,,,,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,17,,1,,,,2.8
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,18,,1,,,,4.3
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,19,,0,,,,1.7
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,20,,2,6/10 correct,,,0.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,21,,1,,,,0.3
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,22,,0,,,,1.2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,23,,1,,,,4.2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,24,,0,,,,1.8
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,25,,1,,,,3.5
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,26,,0,,,,7.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,27,,1,,,,0.8
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,28,,1,,,,2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,29,,0,,,,3.4
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,30,,0,5/10 correct,,,6.2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,31,,1,,,,2.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,32,,0,,,,0.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,33,,1,,,,4.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,2,34,,0,,,,0.8
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,35,14:48,-1,,,,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,35,,0,,,,7.8
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,36,,1,,,,1.8
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,37,,-1,,,,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,37,,0,,,,5
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,38,,0,,,,3.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,39,,1,,,,5.6
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,40,,0,4/10 correct,,,1.1
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,41,,1,,,,0.2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,42,,0,,,,1.5
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,43,,1,,,,2.2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,44,,0,,,,1.8
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,45,,1,,,,1.3
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,46,,1,,,,0.2
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,47,,0,,,,2.6
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,48,,0,,,,0.4
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,49,,1,,,,1.4
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,50,,0,5/10 correct,,,2.5
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,51,,-1,,,,NA
17-Nov-19,KM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,,R,3,51,,0,,Returned 1500,,0
18-Nov-19,MM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,4,52,,-1,,Removed 12:20,Pink Rewarded V2 selected bc V1 was what was there when I went to the trials condition menu; forgot to put camera in aviary,NA
18-Nov-19,MM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,4,52,,0,,,not recorded,9.5
18-Nov-19,MM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,4,53,,-1,,,not recorded,?
18-Nov-19,MM,3,Adobo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,53,,-1,,,recorded,NA
