Experiment,Site,Date,ID,Session,Trial,Choice,Notes
Reversal,Sacramento,16-Feb.-21,Polvorones,8,12,-1,Did not come down in 5 mins.
Reversal,Sacramento,17-Feb.-21,Polvorones,9,12,-1,Did not come down in 5 mins.
Reversal,Sacramento,17-Feb.-21,Polvorones,10,12,-1,Used 2 whole cracker. Baited table @5mins. Took bait but did not choose. Did not come down in 10 mins.
Reversal,Sacramento,17-Feb.-21,Polvorones,11,12,-1,Used 2 whole crackers. Did not come down in 5 mins.
Reversal,Sacramento,18-Feb.-21,Polvorones,12,12,0,Came down to table @5mins but did not make choice. But came down again and made a choice
Reversal,Sacramento,18-Feb.-21,Polvorones,12,13,-1,Did not come down in 5 mins.
Reversal,Sacramento,18-Feb.-21,Polvorones,13,13,-1,Whiteboard wrong. Should say trial 13. Did not come down in 5 mins.
Reversal,Sacramento,18-Feb.-21,Polvorones,14,13,-1,Did not come down in 5 mins.
Reversal,Sacramento,19-Feb.-21,Polvorones,15,13,0,
Reversal,Sacramento,19-Feb.-21,Polvorones,15,14,-1,Did not come down in 5 mins.
Reversal,Sacramento,19-Feb.-21,Polvorones,16,14,-1,Did not come down in 5 mins.
Reversal,Sacramento,21-Feb.-21,Polvorones,17,14,-1,Did not come down in 5 mins.
Reversal,Sacramento,21-Feb.-21,Polvorones,18,14,-1,Did not come down in 5 mins.
Reversal,Sacramento,21-Feb.-21,Polvorones,19,14,-1,Did not come down in 5 mins.
Reversal,Sacramento,22-Feb.-21,Polvorones,20,14,0,"Baited @5mins. Took bait, did not make choice. Came back down and chose non-rewarded tube. Tried 10min trial"
Reversal,Sacramento,22-Feb.-21,Polvorones,20,15,0,Came down to water bath. Tried 10 min trial.
Reversal,Sacramento,22-Feb.-21,Polvorones,20,16,0,10 min trial. Came down within 5 mins.
Reversal,Sacramento,22-Feb.-21,Polvorones,20,17,-1,5min trial
Reversal,Sacramento,22-Feb.-21,Polvorones,21,17,-1,"Baited @5mins. Took bait, did not make choice. Came down to ground. Did not come down in 10 mins."
Reversal,Sacramento,22-Feb.-21,Polvorones,22,17,-1,Did not come down in 10 mins
Reversal,Sacramento,22-Feb.-21,Polvorones,23,17,-1,Did not come down in 10mins.
Reversal,Sacramento,23-Feb.-21,Polvorones,24,17,-1,"10 min trial. Baited @5mins. Took bait, did not make choice. Did not come down in 10 mins"
Reversal,Sacramento,23-Feb.-21,Polvorones,25,17,-1,10 min trial. Did not come down in 10 mins.
Reversal,Sacramento,23-Feb.-21,Polvorones,26,17,-1,10 min trial. Did not come down in 10mins.
Reversal,Sacramento,23-Feb.-21,Polvorones,27,17,-1,10 min trial. Did not come down in 10 mins.
Reversal,Sacramento,24-Feb.-21,Polvorones,28,17,-1,10 min trial. Did not come down in 10mins.
Reversal,Sacramento,24-Feb.-21,Polvorones,29,17,-1,10 min trial. Did not come down in 10 mins.
Reversal,Sacramento,25-Feb.-21,Polvorones,30,17,-1,10 min trial. Distraction: temporary tractor noises behind aviaries. Did not come down in 10 mins.
Reversal,Sacramento,25-Feb.-21,Polvorones,31,17,0,10 min trial. Baited @5mins
Reversal,Sacramento,25-Feb.-21,Polvorones,31,18,-1,"Baited @5mins. Took bait, did not make choice. Came to ground so I gave an extra 5 mins. Did not make choice in 15 mins."
Reversal,Sacramento,25-Feb.-21,Polvorones,32,18,-1,10 min trial. Did not come down in 10 mins.
Reversal,Sacramento,26-Feb.-21,Polvorones,33,18,-1,10 min trial. Did not come down
Reversal,Sacramento,28-Feb.-21,Polvorones,34,18,-1,"10 min trial. Came down to ground immediately, but just stood in corner looking around and digging in the dirt"
Reversal,Sacramento,1-Mar-21,Polvorones,35,18,0,10 min trial. No table
Reversal,Sacramento,1-Mar-21,Polvorones,35,19,-1,10 min trial.
Reversal,Sacramento,1-Mar-21,Polvorones,36,19,0,10 min trial
Reversal,Sacramento,1-Mar-21,Polvorones,36,20,-1,10 min trial. Came down to bath but not tubes. Did not make a choice in 10 mins.
Reversal,Sacramento,2-Mar-21,Polvorones,37,20,-1,10 min trial. Baited @3mins. Took bait and went to back of aviary. Flew back up to perch @10:35. Did not come down in 10 mins.
Reversal,Sacramento,2-Mar-21,Polvorones,38,20,-1,"10 min trial, no bait. Did not come down"
Reversal,Sacramento,3-Mar-21,Polvorones,39,20,-1,10 min trial. Did not come down in 10 mins
Reversal,Sacramento,3-Mar-21,Polvorones,40,20,1,
Reversal,Sacramento,3-Mar-21,Polvorones,40,21,0,
Reversal,Sacramento,3-Mar-21,Polvorones,40,22,1,Baited @5mins. Took bait.
Reversal,Sacramento,3-Mar-21,Polvorones,40,23,0,Right side bias
Reversal,Sacramento,3-Mar-21,Polvorones,40,24,1,
Reversal,Sacramento,3-Mar-21,Polvorones,40,25,0,
Reversal,Sacramento,3-Mar-21,Polvorones,40,26,0,
Reversal,Sacramento,4-Mar-21,Polvorones,41,27,0,
Reversal,Sacramento,4-Mar-21,Polvorones,41,28,-1,Did not come down in 5 mins.
Reversal,Sacramento,5-Mar-21,Polvorones,42,28,0,
Reversal,Sacramento,5-Mar-21,Polvorones,42,29,1,
Reversal,Sacramento,5-Mar-21,Polvorones,42,30,1,
Reversal,Sacramento,5-Mar-21,Polvorones,42,31,1,
Reversal,Sacramento,5-Mar-21,Polvorones,42,32,1,
Reversal,Sacramento,5-Mar-21,Polvorones,42,33,1,
Reversal,Sacramento,5-Mar-21,Polvorones,42,34,1,
Reversal,Sacramento,5-Mar-21,Polvorones,42,35,1,
Reversal,Sacramento,7-Mar-21,Polvorones,43,36,0,
Reversal,Sacramento,7-Mar-21,Polvorones,43,37,1,
Reversal,Sacramento,7-Mar-21,Polvorones,43,38,1,
Reversal,Sacramento,7-Mar-21,Polvorones,43,39,1,
Reversal,Sacramento,7-Mar-21,Polvorones,43,40,1,"Baited ground @2min; Tried having the door open for pictures, may have weirded him out"
Reversal,Sacramento,7-Mar-21,Polvorones,44,41,1,
Reversal,Sacramento,7-Mar-21,Polvorones,44,42,1,
Reversal,Sacramento,7-Mar-21,Polvorones,44,43,1,
Reversal,Sacramento,7-Mar-21,Polvorones,44,44,1,
Reversal,Sacramento,7-Mar-21,Polvorones,44,45,1,
Reversal,Sacramento,7-Mar-21,Polvorones,44,46,1,
Reversal,Sacramento,7-Mar-21,Polvorones,44,47,1,18/20 correct = PASSED R1
Reversal,Sacramento,26-Feb.-21,Alegria,1,1,-1,Rewarded: DARK GRAY. 10 min trial. Baited @5mins. Did not come down in 10mins.
Reversal,Sacramento,26-Feb.-21,Alegria,2,1,-1,10 min trial. Baited @5mins. Did not come down in 10 mins
Reversal,Sacramento,28-Feb.-21,Alegria,3,1,-1,"Came down immediately to water bath, looking at tubes. then sat in plant for 2min, then flew to perch. Baited @5mins. Took bait, nervous. Paced near tubes trying to see in, nervously but did not look in or go fully around them. Flew to perch and didn't come back down within 10 min."
Reversal,Sacramento,28-Feb.-21,Alegria,4,1,0,Whole goldfish in rewarded tube
Reversal,Sacramento,28-Feb.-21,Alegria,4,2,0,
Reversal,Sacramento,28-Feb.-21,Alegria,4,3,0,
Reversal,Sacramento,28-Feb.-21,Alegria,4,4,0,
Reversal,Sacramento,28-Feb.-21,Alegria,4,5,1,"Baited ground @5min, ate from dark grey jumpy"
Reversal,Sacramento,28-Feb.-21,Alegria,4,6,1,Half goldfish in rewarded tube; ate jumpy
Reversal,Sacramento,28-Feb.-21,Alegria,4,7,-1,"Half goldfish in rewarded tube; Did not come down in 5min, sitting on perch leg up"
Reversal,Sacramento,1-Mar-21,Alegria,5,7,-1,Baited @3mins. Did not come down in 5 mins.
Reversal,Sacramento,1-Mar-21,Alegria,6,7,-1,"Came down to ground and to water bath but did not approach tubes, baited @2mins. Did not come down in 5 mins."
Reversal,Sacramento,2-Mar-21,Alegria,7,7,-1,Baited @3mins. Did not come down in 5 mins.
Reversal,Sacramento,2-Mar-21,Alegria,8,7,-1,Baited @3min. Used a slightly bigger piece of bait. Came down then flew back up. Did not come back down.
Reversal,Sacramento,2-Mar-21,Alegria,9,7,-1,"Came down to ground for ~30secs then flew back up to perch. Baited @3mins, Did not come down in 5mins."
Reversal,Sacramento,3-Mar-21,Alegria,10,7,1,"Whole goldfish in rewarded tube. Came down to bath tub immediately, did not go to tubes. Baited @5mins, came to take bait, nervous and did not look in tube. Added more bait to get her more comfortable coming down near the tubes. Took bait and flew to perch. At 14min she came down near dark grey tube and walked around it, could see cracker inside, but paced around trying to get it but too scared and went back to the perch. @15min baited ground one more time to try to get her to eat from the tube. Came immediately, took bait, looked in dark grey tube, pacing again, but too scared to take cracker."
Reversal,Sacramento,3-Mar-21,Alegria,10,8,0,"Placed tubes closer to bath tub/further towards back of aviary. Baited ground @5mins, came to take bait, walked/hopped around light grey tube. Have to check camera to see if she saw inside. Yes, I think she was likely able to see inside."
Reversal,Sacramento,3-Mar-21,Alegria,11,9,-1,"Whole goldfish in rewarded tube, tubes placed further back towards bath tub. @5min baited ground, came to take the bait nervously and did not look in any tube. After 10min, bait ground again. Took bait, nervous and went back to perch. Try no more baiting. Did not come back down before end of 20min trial."
Reversal,Sacramento,4-Mar-21,Alegria,12,9,-1,Whole goldfish in rewarded tube. 20 min trial. Not baiting. Did not come down in 20 mins.
Reversal,Sacramento,4-Mar-21,Alegria,13,9,-1,15 min trial. Came down to waterbath and then flew back up to perch. Did not come back down
Reversal,Sacramento,5-Mar-21,Alegria,14,9,-1,10 min trial. Did not come down
Reversal,Sacramento,5-Mar-21,Alegria,15,9,-1,10 min trial. Did not come down.
Reversal,Sacramento,7-Mar-21,Alegria,16,9,-1,Whole goldfish in rewarded tube. Sitting on perch leg up - broke toenail over the weekend. Did not come down in 10min
Reversal,Sacramento,7-Mar-21,Alegria,17,9,-1,"Comes down immediatley near dark grey tube, jumpy goes to bath tub and back corner. Then goes back to perch. Did not come back down in 10min"
Reversal,Sacramento,10-Mar-21,Alegria,18,9,1,"Comes down immediately, gets full goldfish from dark grey, jumpy"
Reversal,Sacramento,10-Mar-21,Alegria,18,10,1,"Gets full goldfish, jumpy still."
Reversal,Sacramento,10-Mar-21,Alegria,18,11,-1,Did not come down in 10min
Reversal,Sacramento,10-Mar-21,Alegria,19,11,0,
Reversal,Sacramento,10-Mar-21,Alegria,19,12,1,"Gets full goldfish, jumpy still."
Reversal,Sacramento,10-Mar-21,Alegria,19,13,0,Right side bias
Reversal,Sacramento,10-Mar-21,Alegria,19,14,0,
Reversal,Sacramento,10-Mar-21,Alegria,19,15,1,not as jumpy
Reversal,Sacramento,10-Mar-21,Alegria,19,16,0,
Reversal,Sacramento,10-Mar-21,Alegria,19,17,1,Also got cracker piece from previous trial off ground that I didn't see
Reversal,Sacramento,10-Mar-21,Alegria,19,18,-1,Did not come down in 5min
Reversal,Sacramento,11-Mar-21,Alegria,20,18,1,"using half goldfish, jumpy"
Reversal,Sacramento,11-Mar-21,Alegria,20,19,1,
Reversal,Sacramento,11-Mar-21,Alegria,20,20,0,using quarter goldfish
Reversal,Sacramento,11-Mar-21,Alegria,20,21,1,
Reversal,Sacramento,11-Mar-21,Alegria,20,22,1,
Reversal,Sacramento,11-Mar-21,Alegria,20,23,0,
Reversal,Sacramento,11-Mar-21,Alegria,20,24,1,
Reversal,Sacramento,11-Mar-21,Alegria,20,25,-1,Sitting on perch leg up; did not come down in 5mins
Reversal,Sacramento,11-Mar-21,Alegria,21,25,1,using quarter goldfish; jumpy
Reversal,Sacramento,11-Mar-21,Alegria,21,26,0,
Reversal,Sacramento,11-Mar-21,Alegria,21,27,1,
Reversal,Sacramento,11-Mar-21,Alegria,21,28,1,
Reversal,Sacramento,11-Mar-21,Alegria,21,29,-1,Sitting on perch leg up; did not come down in 5mins
Reversal,Sacramento,11-Mar-21,Alegria,22,29,0,
Reversal,Sacramento,11-Mar-21,Alegria,22,30,1,still maybe a slight right side bias
Reversal,Sacramento,11-Mar-21,Alegria,22,31,0,
Reversal,Sacramento,11-Mar-21,Alegria,22,32,-1,Did not come down in 5mins
Reversal,Sacramento,12-Mar-21,Alegria,23,32,1,Came down to ground walking back and forth toward tube but didn't approach it fully or look inside. Came down again @14:03 to walk toward dark tube but didn't approach and went back up to perch. Came down to ground again walking back and forth between both tubes but won't get near them.
Reversal,Sacramento,12-Mar-21,Alegria,23,33,1,Came down immediately to finish cracker from previous trial. Walked toward light grey tube then flew back up. Came back down and started walking toward dark grey tube but didn't look inside then flew up to perch then flew down again and looked inside dark grey tube.
Reversal,Sacramento,12-Mar-21,Alegria,24,34,-1,Did not come down in 5mins.
Reversal,Sacramento,12-Mar-21,Alegria,25,34,-1,Did not come downin 5 mins.
Reversal,Sacramento,14-Mar-21,Alegria,26,34,1,
Reversal,Sacramento,14-Mar-21,Alegria,26,35,1,
Reversal,Sacramento,14-Mar-21,Alegria,26,36,-1,Did not come down in 5mins
Reversal,Sacramento,14-Mar-21,Alegria,27,36,1,
Reversal,Sacramento,14-Mar-21,Alegria,27,37,-1,Did not come down in 5mins
Reversal,Sacramento,15-Mar-21,Alegria,28,37,1,jumpy and dropped cracker on her way to perch. came back a second later for it
Reversal,Sacramento,15-Mar-21,Alegria,28,38,-1,Raining; Did not come down in 5mins
Reversal,Sacramento,15-Mar-21,Alegria,29,38,1,
Reversal,Sacramento,15-Mar-21,Alegria,29,39,1,
Reversal,Sacramento,15-Mar-21,Alegria,29,40,1,
Reversal,Sacramento,15-Mar-21,Alegria,29,41,-1,Did not come down in 5mins
Reversal,Sacramento,15-Mar-21,Alegria,30,41,0,
Reversal,Sacramento,15-Mar-21,Alegria,30,42,-1,"Baited ground @5mins, took bait and did not look in a tube - Still can't be trusted with bait"
Reversal,Sacramento,16-Mar-21,Alegria,31,42,1,
Reversal,Sacramento,16-Mar-21,Alegria,31,43,-1,Did not come down in 5mins
Reversal,Sacramento,16-Mar-21,Alegria,32,43,1,
Reversal,Sacramento,16-Mar-21,Alegria,32,44,1,
Reversal,Sacramento,16-Mar-21,Alegria,32,45,-1,Did not come down in 5mins
Reversal,Sacramento,16-Mar-21,Alegria,33,45,1,
Reversal,Sacramento,16-Mar-21,Alegria,33,46,1,17/20 correct = PASSED REVERSAL 0
Reversal,Sacramento,17-Mar-21,Alegria,1,1,-1,"Rewarded = LIGHT grey ; trying on table - after 2min she did a little fly by and didn't land. She is acting like she wants to come down, so giving her a 10min trial. Did not come down. Gave cracker trials immediately after to habituate to the table - stood on table comfortably to get 3 cracker pieces."
Reversal,Sacramento,17-Mar-21,Alegria,2,1,-1,Scared to go to tubes on table. Came to table 2x but immediately flew back to perch. Did not come down in 5min. Removing table.
Reversal,Sacramento,17-Mar-21,Alegria,3,1,0,On ground
Reversal,Sacramento,17-Mar-21,Alegria,3,2,0,
Reversal,Sacramento,17-Mar-21,Alegria,3,3,0,
Reversal,Sacramento,17-Mar-21,Alegria,3,4,0,
Reversal,Sacramento,17-Mar-21,Alegria,3,5,-1,Did not come down in 5mins
Reversal,Sacramento,17-Mar-21,Alegria,4,5,0,
Reversal,Sacramento,17-Mar-21,Alegria,4,6,0,
Reversal,Sacramento,17-Mar-21,Alegria,4,7,-1,Did not come down in 5mins
Reversal,Sacramento,18-Mar-21,Alegria,5,7,-1,Did not come down in 5mins
Reversal,Sacramento,18-Mar-21,Alegria,6,7,-1,Did not come down in 5mins
Reversal,Sacramento,18-Mar-21,Alegria,7,7,-1,Raining pretty hard; Did not come down in 5mins
Reversal,Sacramento,19-Mar-21,Alegria,8,7,-1,Didn't come down in 5mins
Reversal,Sacramento,19-Mar-21,Alegria,9,7,-1,Didn't come down in 5mins
Reversal,Sacramento,19-Mar-21,Alegria,10,7,-1,Didn't come down in 5mins
Reversal,Sacramento,21-Mar-21,Alegria,11,7,-1,Didn't come down in 5mins
Reversal,Sacramento,21-Mar-21,Alegria,12,7,-1,Didn't come down in 5mins
Reversal,Sacramento,21-Mar-21,Alegria,13,7,0,
Reversal,Sacramento,21-Mar-21,Alegria,13,8,-1,Didn't come down in 5mins
Reversal,Sacramento,21-Mar-21,Alegria,14,8,0,
Reversal,Sacramento,21-Mar-21,Alegria,14,9,0,
Reversal,Sacramento,21-Mar-21,Alegria,14,10,-1,End trial early to give food back. She came to ground and then walked around at the back.
Reversal,Sacramento,22-Mar-21,Alegria,15,10,1,whole goldfish in rewarded tube.
Reversal,Sacramento,22-Mar-21,Alegria,15,11,-1,Did not come down in 5mins
Reversal,Sacramento,22-Mar-21,Alegria,16,11,1,Quarter goldfish in tube
Reversal,Sacramento,22-Mar-21,Alegria,16,12,0,
Reversal,Sacramento,22-Mar-21,Alegria,16,13,1,
Reversal,Sacramento,22-Mar-21,Alegria,16,14,0,
Reversal,Sacramento,22-Mar-21,Alegria,16,15,0,
Reversal,Sacramento,22-Mar-21,Alegria,16,16,0,
Reversal,Sacramento,22-Mar-21,Alegria,16,17,0,Found and ate a big earthworm from the back left corner of her cage.
Reversal,Sacramento,22-Mar-21,Alegria,16,18,1,
Reversal,Sacramento,22-Mar-21,Alegria,16,19,-1,"On ground at back of cage, doesn't go to tubes in 5min"
Reversal,Sacramento,22-Mar-21,Alegria,17,19,1,
Reversal,Sacramento,22-Mar-21,Alegria,17,20,0,
Reversal,Sacramento,22-Mar-21,Alegria,17,21,-1,Did not come down in 5mins
Reversal,Sacramento,23-Mar-21,Alegria,18,21,-1,Whiteboard wrong. Experimenter should say ZM. Did not come down in 5mins
Reversal,Sacramento,23-Mar-21,Alegria,19,21,-1,Did not come down in 5 mins
Reversal,Sacramento,23-Mar-21,Alegria,20,21,-1,Did not come down in 5mins
Reversal,Sacramento,24-Mar-21,Alegria,21,21,-1,Baited @3mins. Did not come down in 5mins
Reversal,Sacramento,24-Mar-21,Alegria,22,21,-1,Came down to waterbath then flew back up to perch. Baited @2mins. Did not come down in 5mins.
Reversal,Sacramento,24-Mar-21,Alegria,23,21,-1,10 min trial. Comes down to waterbath to drink water but does not approach tubes to make a choice. Did not come down.
Reversal,Sacramento,25-Mar-21,Alegria,24,21,1,
Reversal,Sacramento,25-Mar-21,Alegria,24,22,-1,"sitting on perch, leg up; Did not come down in 5mins"
Reversal,Sacramento,25-Mar-21,Alegria,25,22,1,
Reversal,Sacramento,25-Mar-21,Alegria,25,23,1,
Reversal,Sacramento,25-Mar-21,Alegria,25,24,1,
Reversal,Sacramento,25-Mar-21,Alegria,25,25,-1,Did not come down in 5mins
Reversal,Sacramento,25-Mar-21,Alegria,26,25,1,
Reversal,Sacramento,25-Mar-21,Alegria,26,26,0,
Reversal,Sacramento,25-Mar-21,Alegria,26,27,-1,Did not come down in 5mins
Reversal,Sacramento,26-Mar-21,Alegria,27,27,-1,Did not come down in 5mins
Reversal,Sacramento,26-Mar-21,Alegria,28,27,0,
Reversal,Sacramento,26-Mar-21,Alegria,28,28,1,
Reversal,Sacramento,26-Mar-21,Alegria,28,29,1,
Reversal,Sacramento,26-Mar-21,Alegria,28,30,1,
Reversal,Sacramento,26-Mar-21,Alegria,28,31,1,
Reversal,Sacramento,26-Mar-21,Alegria,28,32,-1,Did not come down in 5mins
Reversal,Sacramento,26-Mar-21,Alegria,29,32,1,
Reversal,Sacramento,26-Mar-21,Alegria,29,33,-1,Did not come down in 5mins
Reversal,Sacramento,26-Mar-21,Alegria,30,33,1,
Reversal,Sacramento,26-Mar-21,Alegria,30,34,1,
Reversal,Sacramento,26-Mar-21,Alegria,30,35,-1,Did not come down in 5mins
Reversal,Sacramento,28-Mar-21,Alegria,31,35,1,
Reversal,Sacramento,28-Mar-21,Alegria,31,36,-1,Did not come down in 5mins
Reversal,Sacramento,28-Mar-21,Alegria,32,36,0,
Reversal,Sacramento,28-Mar-21,Alegria,32,37,-1,Did not come down in 5mins
Reversal,Sacramento,28-Mar-21,Alegria,33,37,-1,Did not come down in 10mins; Napping on perch.
Reversal,Sacramento,29-Mar-21,Alegria,34,37,-1,Did not come down in 5mins
Reversal,Sacramento,29-Mar-21,Alegria,35,37,1,"Baited @5mins; stretched her neck to look in light grey but didn't take food, although I""m pretty sure she could see into tube. Took bait and went to perch"
Reversal,Sacramento,29-Mar-21,Alegria,35,38,-1,Baited @5mins; Took bait and did not look in tubes. Hawk in trees freaking her out
Reversal,Sacramento,29-Mar-21,Alegria,36,38,-1,Preening and leg up on perch. Did not come down in 5mins
Reversal,Sacramento,29-Mar-21,Alegria,37,38,-1,Did not come down in 5mins
Reversal,Sacramento,30-Mar-21,Alegria,38,38,-1,"Baited @3mins. Took bait, did not look into tubes. Did not come down in 10 mins."
Reversal,Sacramento,30-Mar-21,Alegria,39,38,-1,Did not come down in 5mins.
Reversal,Sacramento,30-Mar-21,Alegria,40,38,-1,Did not come down in 5 mins.
Reversal,Sacramento,31-Mar-21,Alegria,41,38,1,
Reversal,Sacramento,31-Mar-21,Alegria,41,39,-1,Did not come down in 5 mins.
Reversal,Sacramento,31-Mar-21,Alegria,42,39,1,
Reversal,Sacramento,31-Mar-21,Alegria,42,40,-1,Did not come down in 5 mins.
Reversal,Sacramento,1-Apr.-21,Alegria,43,40,0,Flew to waterbath then back up to perch then down again and made wrong choice
Reversal,Sacramento,1-Apr.-21,Alegria,43,41,-1,
Reversal,Sacramento,1-Apr.-21,Alegria,44,41,-1,Did not come down in 5 mins
Reversal,Sacramento,1-Apr.-21,Alegria,45,41,-1,Came down in front of tubes then flew back up to perch right after. Did not come down in 5mins.
Reversal,Sacramento,2-Apr.-21,Alegria,46,41,-1,Did not come down in 5 mins
Reversal,Sacramento,2-Apr.-21,Alegria,47,41,-1,Did not come down in 5 mins.
Reversal,Sacramento,2-Apr.-21,Alegria,48,41,-1,Did not come down in 5mins.
Reversal,Sacramento,4-Apr.-21,Alegria,49,41,-1,Did not come down in 5mins.
Reversal,Sacramento,4-Apr.-21,Alegria,50,41,-1,Did not come down in 5mins.
Reversal,Sacramento,4-Apr.-21,Alegria,51,41,-1,Did not come down in 10mins
Reversal,Sacramento,5-Apr.-21,Alegria,52,41,-1,Did not come down in 5mins.
Reversal,Sacramento,5-Apr.-21,Alegria,53,41,1,
Reversal,Sacramento,5-Apr.-21,Alegria,53,42,-1,Took cracker piece that was on ground near tube but did not look inside tube. Flew up to perch
Reversal,Sacramento,5-Apr.-21,Alegria,54,42,-1,Did not come down in 5mins
Reversal,Sacramento,6-Apr.-21,Alegria,55,42,-1,Did not come down in 5mins
Reversal,Sacramento,6-Apr.-21,Alegria,56,42,0,
Reversal,Sacramento,6-Apr.-21,Alegria,56,43,-1,Did not come down in 5mins
Reversal,Sacramento,6-Apr.-21,Alegria,57,43,1,
Reversal,Sacramento,6-Apr.-21,Alegria,57,44,-1,Did not come down in 10mins
Reversal,Sacramento,7-Apr.-21,Alegria,58,44,-1,Did not come down in 5mins
